#       freq (microHz)    spectrum (ppm2/microHz)   smooth spectrum (scoef1)    smooth spectrum (scoef2)    model spectrum (ppm2/microHz)
         401.7347285        0.1735404227         1.127377962        0.8663589915            1.000023
         401.8118962         1.088723126        0.6343707497        0.8841115834            1.000023
         401.8890638        0.8208262637        0.5834897059        0.9150676294            1.000023
         401.9662314        0.2508690112        0.5428758733        0.9373051322            1.000023
         402.0433991       0.01108509224        0.3457977095        0.9458022602            1.000023
         402.1205667         0.300410471        0.2134778191        0.9345503332            1.000023
         402.1977344        0.2915467019         1.122056361        0.8970840824            1.000023
          402.274902         3.885183179         1.327220686        0.8707095424            1.000023
         402.3520696        0.8317423909         1.305643919        0.8901704502            1.000023
         402.4292373        0.2141034057         1.428914773         0.943346133            1.000023
         402.5064049        0.7846301172        0.7884615437         1.009363696            1.000023
         402.5835726         1.323370261        0.6842847521         1.019951303            1.000023
         402.6607402        0.4150352246        0.6383676519        0.9921420269            1.000023
         402.7379078       0.03043500496        0.6725467926        0.9970350424            1.000023
         402.8150755        0.9213466798        0.8142793211        0.9710283964            1.000023
         402.8922431         1.890300375        0.8103374186        0.9690409619            1.000023
         402.9694107        0.3992676147        0.9116395719        0.9800389924            1.000023
         403.0465784        0.4356436181         0.732783429        0.9724562247            1.000023
          403.123746        0.2059221082         1.084577423        0.9814702262            1.000023
         403.2009137          3.29747635         1.162610947        0.9436218065            1.000023
         403.2780813        0.7114017122         1.392319426        0.9329699715            1.000023
         403.3552489         1.354477532         1.693873889        0.9297316275            1.000023
         403.4324166         1.412139961        0.9669825153        0.9046464775            1.000023
         403.5095842         0.389910856        0.9523010297        0.9004005071            1.000023
         403.5867519        0.6526757697        0.7490455655        0.9164870523            1.000023
         403.6639195         0.541455675         0.402025847         0.919116707            1.000024
         403.7410871       0.02406108745        0.5423366453         0.913870125            1.000024
         403.8182548        0.9511540489         1.440811025        0.9118111128            1.000024
         403.8954224         4.246573288         2.135275224        0.8709272448            1.000024
         403.9725901         3.319312474         2.245604654        0.8546170486            1.000024
         404.0497577        0.4653788052         2.182842867        0.8538567096            1.000024
         404.1269253        0.7001069027         1.556654913        0.9135064858            1.000024
          404.204093         1.741821471        0.7392592791        0.9300389775            1.000024
         404.2812606       0.04972993726        0.7696307487        0.9211348695            1.000024
         404.3584282        0.5868646836        0.7383800487        0.9244912069            1.000024
         404.4355959        0.5751041029        0.3751848284        0.9230382216            1.000024
         404.5127635        0.2890405899        0.4699759527        0.9375716293            1.000024
         404.5899312        0.4288944345        0.6429893627        0.9363052539            1.000024
         404.6670988         1.278918323        0.5062932835        0.9259519746            1.000024
         404.7442664       0.02831978608        0.4450348024        0.9511770546            1.000024
         404.8214341       0.04400666578        0.3591404748         0.874369696            1.000024
         404.8986017       0.08531712387        0.2021577562          0.87336646            1.000024
         404.9757694        0.6509874489         0.418660514        0.8518795766            1.000024
          405.052937        0.8943308173        0.4367266674        0.8396794479            1.000024
         405.1301046        0.1162712794        0.4380341843        0.8582079388            1.000024
         405.2072723       0.09054719155        0.3275838763        0.8469814042            1.000024
         405.2844399        0.2091862171        0.6664582862        0.8421884236            1.000024
         405.3616076         2.249828457        0.6822241018        0.8418522189            1.000024
         405.4387752        0.1793345418        0.7055097657        0.8303263901            1.000024
         405.5159428        0.1836898472         1.445868502        0.7460732801            1.000024
         405.5931105         3.170621164         1.379578871        0.6753454664            1.000024
         405.6702781         1.984669931         1.349462962        0.6951313609            1.000024
         405.7474458       0.05887090529         1.344712625        0.7363623768            1.000024
         405.8246134        0.1646884998        0.7678641509        0.7146753069            1.000024
          405.901781        0.8632272678         0.889605839        0.7176134739            1.000024
         405.9789487         2.471636683        0.9620412626        0.7070332863            1.000024
         406.0561163        0.3486125996        0.9262472493        0.7332516783            1.000024
         406.1332839       0.02151244672         1.014171759         0.740578538            1.000024
         406.2104516         1.214925307        0.4525580899        0.7819929846            1.000024
         406.2876192         0.225182006        0.5332230076        0.8064319672            1.000024
         406.3647869        0.6712722706        0.6515954456        0.8251912823            1.000024
         406.4419545        0.4950021988         0.578897822        0.8276170821            1.000024
         406.5191221        0.9241348126        0.8053649435        0.8255084501            1.000024
         406.5962898         1.131050492        0.6884504723        0.8176152858            1.000024
         406.6734574        0.2036143858        0.6521340352        0.7953871188            1.000024
         406.7506251        0.3497364507        0.4237535571        0.8229638927            1.000024
         406.8277927       0.01061289986        0.2635211577        0.8247358846            1.000024
         406.9049603        0.4901208946        0.4317297836         0.858000027            1.000024
          406.982128        0.8764488893        0.4668456527          0.87711589            1.000024
         407.0592956         0.490199927        0.7783960739        0.8875117506            1.000024
         407.1364633         1.256814585         1.243202735        0.9150774696            1.000024
         407.2136309         2.349347538         1.242675181        0.8411749561            1.000024
         407.2907985        0.8743386735         1.161939354         0.792990649            1.000024
         407.3679662        0.1672566184        0.8886500028        0.7969831443            1.000025
         407.4451338        0.1636571808        0.7072730635        0.7997121405            1.000025
         407.5223014         1.623839781        0.6342171394        0.7927530918            1.000025
         407.5994691         0.582114977          1.11377106        0.8017099158            1.000025
         407.6766367         2.085472301         1.636976171        0.8466578309            1.000025
         407.7538044         2.256477625         1.425689323        0.8619186482            1.000025
          407.830972        0.7786923902         1.315420244        0.8417832525            1.000025
         407.9081396         0.141038659        0.7942951295        0.9165926413            1.000025
         407.9853073     0.0009718441459        0.3139909426        0.9116406872            1.000025
         408.0624749        0.3352608769        0.1206188797        0.9191825052            1.000025
         408.1396426      0.005204138908        0.3901947731        0.9135343412            1.000025
         408.2168102         1.219342232        0.4303085292        0.8879301605            1.000025
         408.2939778        0.1614268688        0.7314312882        0.8979206753            1.000025
         408.3711455         1.539751913         1.483745998        0.9247177727            1.000025
         408.4483131         3.014462977         1.327702682        0.9427561995            1.000025
         408.5254808        0.5951689684         1.608925616        0.9362618433            1.000025
         408.6026484         1.286318604         1.277617794        0.9404004554            1.000025
          408.679816        0.2145206264        0.5383264608        0.9337178453            1.000025
         408.7569837       0.05729764443        0.4441768986         0.934278383            1.000025
         408.8341513        0.2185707195        0.1910593344        0.9100919181            1.000025
         408.9113189        0.2738483471        0.2836455074        0.8960046147            1.000025
         408.9884866        0.5848653186        0.9767985074        0.9027515678            1.000025
         409.0656542         2.829909645         1.458788128        0.9223919811            1.000025
         409.1428219         2.146529203         1.548312327        0.8835187093            1.000025
         409.2199895        0.6319451405         1.504473366        0.8739094567            1.000025
         409.2971571        0.4095094779         1.601385344        0.8402331609            1.000025
         409.3743248         3.217557556         1.183051571        0.8000839337            1.000025
         409.4514924        0.4731941096         1.224234015        0.7870929266            1.000025
         409.5286601        0.7966749165         1.296408709        0.7849292773            1.000025
         409.6058277        0.6982082531        0.5187401359         0.814703634            1.000025
         409.6829953        0.1068832646        0.5512503526        0.8244539598            1.000025
          409.760163        0.6032349764        0.7074867106        0.8664030682            1.000025
         409.8373306         1.421620348        0.7159721404        0.8420155267            1.000025
         409.9144983         0.732149972        0.7468379851        0.8409788743            1.000025
         409.9916659        0.2303466437        0.8565275853        0.8461960607            1.000025
         410.0688335         1.041993377        0.5568463789        0.7779118698            1.000025
         410.1460012        0.2228955229        0.6936179091        0.7877069977            1.000025
         410.2231688         1.279236093        0.9815034837        0.8168946304            1.000025
         410.3003365         1.381888942        0.7987167732        0.8542049488            1.000025
         410.3775041         0.310846535        0.8522765784        0.8856043506            1.000025
         410.4546717        0.4371347438        0.7697859836        0.8929560428            1.000025
         410.5318394        0.9492737134        0.4415409749        0.9197228816            1.000025
          410.609007       0.06890890752        0.4132655592        0.9122554418            1.000025
         410.6861746        0.1977448719        0.4885869904        0.8475963149            1.000026
         410.7633423        0.7384204689        0.4138956969        0.8240923847            1.000026
         410.8405099        0.6505085392         0.461431496        0.8576595064            1.000026
         410.9176776        0.2590521041        0.4256184501        0.8496320627            1.000026
         410.9948452       0.05449268835        0.5389998607        0.7727147057            1.000026
         411.0720128         1.191946111        0.5576912033        0.7968168334            1.000026
         411.1491805        0.7252739095        0.9137202963        0.7784546121            1.000026
         411.2263481         1.683168476        0.9610572665        0.7709339815            1.000026
         411.3035158        0.2438405693        0.6930609324        0.7922145674            1.000026
         411.3806834        0.1199607744        0.9488522968        0.7910120261            1.000026
          411.457851         1.748439367        0.5988340131        0.7632258092            1.000026
         411.5350187        0.2830953417        0.7846173923        0.7982430191            1.000026
         411.6121863         0.986974086         1.368083176        0.9315020773            1.000026
          411.689354          2.45382391         1.357706676        0.9206159164            1.000026
         411.7665216         1.706933365         1.615251269        0.9377372554            1.000026
         411.8436892         1.313273716          1.49666735        0.9184489981            1.000026
         411.9208569        0.5126384077         1.219341847        0.9151850557            1.000026
         411.9980245         1.344521899        0.8641504371        0.9224766122            1.000026
         412.0751921         0.286167725        0.5967181505        0.9155088686            1.000026
         412.1523598        0.2435445702        0.7701515472        0.9254815317            1.000026
         412.2295274         1.206371995        0.9276785743        0.9297177075            1.000026
         412.3066951         1.974630007        0.8782395757        0.9654827937            1.000026
         412.3838627       0.08841173066        0.8525692519        0.9850612566            1.000026
         412.4610303         0.140863275        0.9102960576         0.981406343            1.000026
          412.538198         1.437279217        0.4321850717        0.9807004053            1.000026
         412.6153656       0.06218606364        0.5094278969          1.01753189            1.000026
         412.6925333        0.3973830317        0.7137387535        0.9943812218            1.000026
         412.7697009        0.9581067014          0.49320228        0.9885494874            1.000026
         412.8468685        0.5551333233        0.5551986821         0.986666464            1.000026
         412.9240362        0.3101716721        0.9890625159        0.9984702375            1.000026
         413.0012038         2.132838367         2.139713084         1.095680715            1.000026
         413.0783715         5.560708973         2.152566488         1.054771547            1.000026
         413.1555391        0.6065469394         2.301960841         1.120105494            1.000026
         413.2327067         0.907749085         1.895677699         1.103363016            1.000026
         413.3098744        0.5077057999        0.8183332674         1.053679945            1.000026
          413.387042         1.251331245        0.8173237319         1.017809021            1.000026
         413.4642096        0.6025087975        0.6299927105         1.034203177            1.000026
         413.5413773        0.1584249994        0.8401113191         1.056517336            1.000026
         413.6185449         1.348180234        0.5868674931         1.050868899            1.000026
         413.6957126         0.238355941        0.8433273734         1.065852392            1.000026
         413.7728802         1.628348319          1.18411087         1.075849967            1.000027
         413.8500478         1.521558985        0.9731438106         1.083805412            1.000027
         413.9272155         0.504311998        0.9712584736          1.03488034            1.000027
         414.0043831        0.2308145927        0.9461094095         1.035881612            1.000027
         414.0815508         1.527752063        0.6321995134         1.032375001            1.000027
         414.1587184        0.2659194003        0.6291226472         1.051290021            1.000027
          414.235886         0.492004533        0.9733808833         1.091314069            1.000027
         414.3130537         1.607847537        0.7704407457         1.088426536            1.000027
         414.3902213        0.7159915122         1.706055869          1.06644781            1.000027
          414.467389         4.008379893         1.611072889         1.065180627            1.000027
         414.5445566        0.1120726143         1.933224316         1.088312455            1.000027
         414.6217242         2.896453244         1.833545178         1.057522476            1.000027
         414.6988919         0.317274959        0.9480754698         0.929687215            1.000027
         414.7760595        0.4665010621        0.9880814208        0.9287073226            1.000027
         414.8532272        0.2720964182        0.7562280967        0.9316647963            1.000027
         414.9303948         1.969039947         1.028210554        0.9818250416            1.000027
         415.0075624         1.405204788         1.191231392        0.9506145624            1.000027
         415.0847301         1.118584414         1.344584147        0.9661507179            1.000027
         415.1618977        0.8855074379         1.013186049        0.9641188268            1.000027
         415.2390653        0.6434475551         1.043032298        0.9530739664            1.000027
          415.316233         1.524589784        0.7677929795        0.9484227266            1.000027
         415.3934006       0.01762714105        0.5785317783        0.9095980955            1.000027
         415.4705683        0.1284626333        0.4178195951        0.8789441855            1.000027
         415.5477359     0.0005988223562        0.5851421514        0.8699751783            1.000027
         415.6249035         2.193880009        0.9965223656        0.8854580483            1.000027
         415.7020712         1.663147998         1.034877128        0.8721637023            1.000027
         415.7792388        0.2818816847         1.054466839         0.877246288            1.000027
         415.8564065       0.07895766447        0.6321083444        0.8665802472            1.000027
         415.9335741        0.5044460308        0.5251825368        0.8609526586            1.000027
         416.0107417         1.235444767        0.6800219207        0.8991997407            1.000027
         416.0879094        0.9012392204        0.7721071369        0.8451707398            1.000027
          416.165077        0.4472985291        0.7878334404        0.8578051137            1.000027
         416.2422447        0.5673512448        0.7354842571        0.7873129808            1.000027
         416.3194123         1.026048034         1.138703355        0.8011487592            1.000027
         416.3965799         2.514115611         1.027606742        0.7957428795            1.000027
         416.4737476      0.002912076325         1.191757685        0.8265528468            1.000027
         416.5509152         1.223955019        0.9545330155        0.7983988516            1.000028
         416.6280828       0.07714935615        0.5526005667        0.7656382436            1.000028
         416.7052505        0.9063858158         0.564949135        0.7562966581            1.000028
         416.7824181       0.05230634948        0.2778011488        0.7671462046            1.000028
         416.8595858        0.0753630739        0.3323644562        0.7937837559            1.000028
         416.9367534        0.2954025858        0.1421559298        0.7662983926            1.000028
          417.013921        0.1455517099        0.3416116906        0.8189511723            1.000028
         417.0910887         0.850129393        0.5717654781        0.8255847311            1.000028
         417.1682563         0.995978224         0.615220538        0.8313667925            1.000028
          417.245424        0.4692228252        0.5951733363        0.7792618044            1.000028
         417.3225916       0.06536290291        0.7283269867        0.7550213597            1.000028
         417.3997592         1.382743995         1.040801129        0.7854684056            1.000028
         417.4769269         2.245874794         1.385300387        0.8999310665            1.000028
         417.5540945         1.847219858         1.523321554        0.9541848838            1.000028
         417.6312622        0.6174475696         1.196827538         0.997127034            1.000028
         417.7084298       0.07676793005         0.853035363         0.993248824            1.000028
         417.7855974        0.8707060943        0.4537968674         1.017523012            1.000028
         417.8627651        0.2502658757        0.6755587522         1.008634774            1.000028
         417.9399327         1.504495109        0.8670868048         1.022817222            1.000028
         418.0171003        0.8428801403        0.6731053981         0.992458818            1.000028
          418.094268       0.09478046737        0.7967691775         1.026504004            1.000028
         418.1714356        0.7449209934        0.7505177251         1.023453349            1.000028
         418.2486033         1.319489299        0.9670350914         1.045041897            1.000028
         418.3257709         1.708949605         1.049633788         1.033437964            1.000028
         418.4029385        0.4251752527         1.394338122          1.03734601            1.000028
         418.4801062         2.123738331         1.162917043         1.051401755            1.000028
         418.5572738        0.3938049841        0.7936499618         1.044609135            1.000028
         418.6344415        0.2318812795        0.7147762693         1.054176737            1.000028
         418.7116091        0.1096804828        0.3572242395         1.037996939            1.000028
         418.7887767        0.6935302116        0.6337138736         1.013790722            1.000028
         418.8659444         1.499763521         1.740109579         1.036236627            1.000028
          418.943112           4.6574641         2.381339139         1.046303047            1.000028
         419.0202797         2.674598722         2.946239279          1.04318292            1.000029
         419.0974473         2.953130775         2.757826104        0.9962102301            1.000029
         419.1746149        0.7461108208         1.948026592        0.9718860569            1.000029
         419.2517826          1.41826605         1.332332345        0.9827668943            1.000029
         419.3289502        0.2118217354        0.9923861372         1.009116684            1.000029
         419.4061179         1.593345943         1.130803295         1.009808988            1.000029
         419.4832855         1.299779451          1.11741666         1.019303509            1.000029
         419.5604531         1.364719512         1.339943437         1.068592793            1.000029
         419.6376208          1.10192884         1.176779769         1.058286854            1.000029
         419.7147884        0.9406912718        0.9623920314         1.085472397            1.000029
          419.791956        0.4422285012        0.6733691978         1.071087267            1.000029
         419.8691237        0.2086281778        0.5572851994         1.078103121            1.000029
         419.9462913        0.6375928465        0.3280368317         1.052379248            1.000029
          420.023459       0.02369780138        0.3495436528         1.056515646            1.000029
         420.1006266        0.5282557853        0.3481209778         1.024545094            1.000029
         420.1777942        0.2029374779        0.1956551518         1.018837406            1.000029
         420.2549619       0.02772954282        0.5314954549         1.013335671            1.000029
         420.3321295         1.367059014        0.5164364352         1.023900055            1.000029
         420.4092972        0.4680197065        0.7801867962         1.045615368            1.000029
         420.4864648         1.257938922        0.8649962115         1.013487159            1.000029
         420.5636324        0.3669672041          0.74179469        0.9185594117            1.000029
         420.6408001        0.8742529274        0.8879600306        0.8559022517            1.000029
         420.7179677         1.052681069        0.8561651771         0.784396856            1.000029
         420.7951354         1.130759508        0.9890229393        0.7877949683            1.000029
          420.872303        0.8983982527        0.9279713871        0.7913232636            1.000029
         420.9494706        0.6300467188         1.533817739        0.7993532428            1.000029
         421.0266383         3.476066476         1.358788505        0.7765379717            1.000029
         421.1038059        0.4306425738          1.42973949        0.7922714268            1.000029
         421.1809735          1.18220219         1.314606756        0.8239783036            1.000029
         421.2581412        0.1695157818        0.8456210041        0.8484998724            1.000029
         421.3353088          1.60012347        0.9079590302        0.8500638549             1.00003
         421.4124765         0.679994678        0.7600662789        0.8549717628             1.00003
         421.4896441        0.5906311853        0.9289163955        0.8537476549             1.00003
         421.5668117        0.8449162481        0.5702598974        0.8468925967             1.00003
         421.6439794        0.1654974783        0.4032141916        0.8681260349             1.00003
          421.721147       0.01181185481         0.388620354        0.8609651048             1.00003
         421.7983147        0.5322558348        0.5679269826        0.8698943116             1.00003
         421.8754823         1.562142762        0.5802114041        0.8843707457             1.00003
         421.9526499        0.2146351643         0.792346989        0.8716932139             1.00003
         422.0298176        0.8603541946        0.7013611101        0.8801141065             1.00003
         422.1069852        0.1683123192        0.3340541563         0.886337748             1.00003
         422.1841529       0.09291494731        0.5009041935        0.8873643179             1.00003
         422.2613205         0.882035313        0.6756651107        0.8900790389             1.00003
         422.3384881         1.559397863         0.766842256        0.8694513532             1.00003
         422.4156558        0.5330209007        0.9137972944        0.8419746023             1.00003
         422.4928234        0.6807351007          1.17556788        0.8467285619             1.00003
          422.569991         1.929117656          1.44396706         0.840462015             1.00003
         422.6471587         2.632994583         1.831409734        0.7604461232             1.00003
         422.7243263         2.082791594         1.912038601        0.7919321624             1.00003
          422.801494         1.003250569         1.589395391        0.7744578528             1.00003
         422.8786616        0.6385448167        0.9710627109        0.7717812621             1.00003
         422.9558292        0.1596638636        0.5412124421        0.7580304181             1.00003
         423.0329969        0.3633905187        0.5086586323        0.7811728545             1.00003
         423.1101645        0.8730353304        0.4094770728        0.8266211353             1.00003
         423.1873322        0.2418185784        0.5095875442        0.8098798374             1.00003
         423.2644998        0.5601057496        0.5704366419        0.8094048032             1.00003
         423.3416674        0.6067869093        0.5671672446         0.851587429             1.00003
         423.4188351         0.859957741        0.7079264527        0.8532526861             1.00003
         423.4960027         0.804855411        0.9446211605        0.8439124956            1.000031
         423.5731704         1.506884581        0.8949319337        0.8994635308            1.000031
          423.650338        0.4080300022        0.9256529395        0.8833254702            1.000031
         423.7275056        0.9828417641        0.7813324975        0.9488195242            1.000031
         423.8046733        0.2275736432        0.4125337198        0.9546756081            1.000031
         423.8818409       0.03168946977        0.5826653788        0.9563040782            1.000031
         423.9590086         1.088556638        0.4318011483        0.9522462489            1.000031
         424.0361762        0.3793848421        0.4437654391        0.9519108995            1.000031
         424.1133438        0.2754308066        0.8583641068        0.9415554364            1.000031
         424.1905115         1.690084141        0.7070323985        0.9177152186            1.000031
         424.2676791        0.4832298048        0.6277992274        0.8736150756            1.000031
         424.3448467        0.0624521575        0.8214639531        0.8334501968            1.000031
         424.4220144          1.05008971        0.8003659508        0.8725337213            1.000031
          424.499182         1.605692131         1.281699104        0.8684401787            1.000031
         424.5763497         2.408562419         1.309902148        0.8771189886            1.000031
         424.6535173        0.1752643321         1.084003748        0.9570839622            1.000031
         424.7306849        0.1464961109         1.107359937        0.9692232554            1.000031
         424.8078526         1.699116884        0.6549358615        0.9892628874            1.000031
         424.8850202        0.5988661192        0.9082535648        0.9857996676            1.000031
         424.9621879         1.188535145          1.48079868         1.047162094            1.000031
         425.0393555         2.436676572         1.109727401         1.070601925            1.000031
         425.1165231        0.2148317677         1.657029491         1.054338302            1.000031
         425.1936908         2.788074481         1.441685281         1.050150278            1.000031
         425.2708584        0.3271583036         1.069309667         1.047131226            1.000031
         425.3480261        0.9471741161         1.364872898         1.022992996            1.000031
         425.4251937          1.39708469        0.7977560093         1.073228523            1.000032
         425.5023613        0.5196069269        0.7825955773         1.101162179            1.000032
          425.579529        0.2665165757        0.7896792846         1.091379353            1.000032
         425.6566966        0.9755089454        0.6576553274         1.084154071            1.000032
         425.7338642        0.8689888615        0.6468027066         1.134567772            1.000032
         425.8110319        0.4761964437          1.22182145         1.106791424            1.000032
         425.8881995         2.566591548         1.096644992         1.106533398            1.000032
         425.9653672        0.4748031151         1.006101841         1.133107173            1.000032
         426.0425348        0.5068162572         1.777550095         1.165494795            1.000032
         426.1197024         3.561989462         1.475553974         1.188351153            1.000032
         426.1968701         1.358607061         1.617704159          1.13351695            1.000032
         426.2740377         1.043403856         1.596394335         1.144150522            1.000032
         426.3512054        0.4215769588         1.471217957         1.165324353            1.000032
          426.428373         3.061283953         1.580953941         1.138520326            1.000032
         426.5055406         1.797550996           1.3586806         1.130031192            1.000032
         426.5827083        0.1543104912         1.588127266         1.110138217            1.000032
         426.6598759         1.339363623        0.8946232519         1.055416175            1.000032
         426.7370436        0.2872678979        0.4495636453         1.054859384            1.000032
         426.8142112       0.01731256895        0.9702347104        0.9927617341            1.000032
         426.8913788         2.236994752        0.9226527252         1.003156227            1.000032
         426.9685465         1.149035682         1.025146651        0.9798351956            1.000032
         427.0457141        0.6972436029         1.043411897        0.9450282931            1.000032
         427.1228817       0.09037355218         1.057157923        0.9336124891            1.000032
         427.2000494         2.291978853          0.91465656        0.9778285112            1.000033
          427.277217         0.579030232        0.8585728507         1.030752837            1.000033
         427.3543847        0.4729087657         1.117330249          1.01407731            1.000033
         427.4315523         1.125403145         1.130734182         1.078563794            1.000033
         427.5087199         2.345594584         1.615963243         1.025357375            1.000033
         427.5858876         2.519946476         1.551534621         1.066555366            1.000033
         427.6630552        0.2151942788         1.420335646         1.093338785            1.000033
         427.7402229         0.600607244         1.082299336         1.011024848            1.000033
         427.8173905        0.9934493444        0.6090516638         1.034549121            1.000033
         427.8945581        0.6269557882        0.6200782836         1.017992706            1.000033
         427.9717258        0.2593007578        0.5681305065         1.014606544            1.000033
         428.0488934        0.3928161357        0.3817168943         1.034144803            1.000033
         428.1260611        0.2477948954        0.2731179861        0.9941925877            1.000033
         428.2032287        0.1925601555        0.2843349143          1.00562183            1.000033
         428.2803963        0.3041684704        0.3718653841        0.9824090444            1.000033
          428.357564         0.742938015        0.3134998762         0.979641054            1.000033
         428.4347316       0.01433286376        0.2665619849         1.032645041            1.000033
         428.5118992      0.004808590376        0.2062635594         1.043967124            1.000033
         428.5890669       0.06297476844        0.5293184202         1.067107616            1.000033
         428.6662345         2.035157458         1.298855697         1.056234666            1.000033
         428.7434022         3.092481971         1.348145498         1.059832175            1.000033
         428.8205698        0.2019677937         2.096315759         1.049976694            1.000034
         428.8977374         3.055655813         1.697110083          1.04823146            1.000034
         428.9749051        0.4383347531          1.45467028         1.043216987            1.000034
         429.0520727          2.12272276         1.798716585         1.090394846            1.000034
         429.1292404         1.578153014         1.102160631         1.041265766            1.000034
          429.206408        0.2694319966          1.56747144        0.9871489837            1.000034
         429.2835756         2.299577992         1.132077563         0.982128087            1.000034
         429.3607433        0.3811472493        0.8090719325         1.011471863            1.000034
         429.4379109        0.2861304926         1.702417513         1.027507653            1.000034
         429.5150786         3.842814319         1.177388606          1.09897042            1.000034
         429.5922462        0.1994623623         1.234971837         1.110419172            1.000034
         429.6694138        0.6114801745         1.266152267         1.106614789            1.000034
         429.7465815        0.4108522106        0.3495857566          1.11229813            1.000034
         429.8237491        0.1765482788        0.8340881823         1.154971709            1.000034
         429.9009168         2.137472065          1.35368765         1.191766249            1.000034
         429.9780844         2.689878047         1.769638441         1.203422247            1.000034
          430.055252         2.074655372         1.791082769         1.211935044            1.000034
         430.1324197        0.2623255927         1.315283229         1.230957448            1.000034
         430.2095873        0.2342739038         1.117253628         1.262553292            1.000034
         430.2867549         1.897759645        0.7258949968         1.215099973            1.000035
         430.3639226        0.5092208454        0.7283960601         1.176381692            1.000035
         430.4410902        0.2723298459         1.422956963         1.190123941            1.000035
         430.5182579         3.012517517         1.043624894         1.121516383            1.000035
         430.5954255        0.3804313668         1.005138482         1.112662246            1.000035
         430.6725931        0.3552751998        0.9406456237         1.063103413            1.000035
         430.7497608       0.01435841117        0.6311058176         1.062872379            1.000035
         430.8269284         1.774358293         0.944718206          1.08520358            1.000035
         430.9040961          1.63488092         1.727266025          1.03906084            1.000035
         430.9812637         3.485466476         1.902989139          1.07078173            1.000035
         431.0584313        0.7172508654          1.51955976         1.075816999            1.000035
          431.135599        0.2406407782         1.229621668        0.9945909838            1.000035
         431.2127666        0.4751285502        0.8331308786          1.00616287            1.000035
         431.2899343          1.89950332         1.097805683         1.005936589            1.000035
         431.3671019         1.775950082         1.339939966         1.010977203            1.000035
         431.4442695         1.209177911         1.309869014         1.019202791            1.000035
         431.5214372        0.3548447411         1.026419378        0.9682164646            1.000035
         431.5986048        0.7657047795        0.9141339889        0.9013778574            1.000035
         431.6757724         1.326808524        0.6460956787        0.8775387975            1.000036
         431.7529401        0.1370246703         0.943322177        0.8853185658            1.000036
         431.8301077         1.543750735        0.9398104275        0.9513412338            1.000036
         431.9072754        0.7516577815          0.68594667        0.9091300666            1.000036
          431.984443        0.3113534937        0.6727328142        0.9078848861            1.000036
         432.0616106       0.08416924699        0.3218874906        0.9106903294            1.000036
         432.1387783        0.1403694402         0.526200957        0.8402687264            1.000036
         432.2159459         1.568911647        0.7390325954        0.8320173134            1.000036
         432.2931136         1.162680047        0.8314573845        0.8751285864            1.000036
         432.3702812        0.4538684033         1.208860739        0.9130756985            1.000036
         432.4474488          1.64998286        0.9385181362        0.8733796699            1.000036
         432.5246165        0.4875412347        0.7962915529         0.856864003            1.000036
         432.6017841        0.5937737142        0.8484089022        0.7860935081            1.000036
         432.6789518        0.6623378005        0.5865204258        0.7923508626            1.000036
         432.7561194        0.6024289538        0.6177543102        0.8212317025            1.000036
          432.833287        0.6124767723        0.5957038289        0.8147613823            1.000036
         432.9104547        0.5055717891        0.4546241308        0.7838218955            1.000036
         432.9876223       0.09801900801        0.3081003323        0.7524179922            1.000037
         433.0647899       0.01633375956        0.4352543831        0.7686549816            1.000037
         433.1419576         1.121092976        0.4522405168        0.7738422974            1.000037
         433.2191252        0.5735163239          1.14653092        0.7690314851            1.000037
         433.2962929         2.875180621          1.19477572        0.7365139005            1.000037
         433.3734605        0.2093129578         1.029355882        0.7541881577            1.000037
         433.4506281         0.459413626        0.9821136963        0.7621921239            1.000037
         433.5277958        0.3845475802        0.3122318897        0.7539615425            1.000037
         433.6049634        0.1956533948        0.2724973621        0.7673532621            1.000037
         433.6821311       0.05037484734        0.6775754859        0.7746620239            1.000037
         433.7592987         2.079726121        0.9644993146        0.7918300387            1.000037
         433.8364663         1.532242895        0.9622152529        0.7527117358            1.000037
          433.913634        0.1865171482         1.193185102        0.7832545074            1.000037
         433.9908016        0.9742542428        0.8369152415         0.774987495            1.000037
         434.0679693        0.6546466801        0.6957407798        0.7340462918            1.000037
         434.1451369        0.9675450483        0.9980800857         0.724923706            1.000038
         434.2223045         1.395874372        0.8085954605        0.7123605606            1.000038
         434.2994722        0.2163157423        0.8104147527         0.715165104            1.000038
         434.3766398        0.6619238486        0.6984769778        0.7060517231            1.000038
         434.4538075        0.5197939487        0.8141727572        0.7006079552            1.000038
         434.5309751         1.858657489        0.9006781652        0.6952396041            1.000038
         434.6081427        0.5623373743        0.8785152749        0.7051179093            1.000038
         434.6853104        0.5732722874        0.7550930728        0.7053274151            1.000038
          434.762478       0.02610514034        0.5014274397        0.6931242674            1.000038
         434.8396456        0.8439949569        0.8268204415        0.6896964589            1.000038
         434.9168133         1.863909381        0.7891110013        0.6721948947            1.000038
         434.9939809        0.4224345266        0.9943402859        0.6682005039            1.000038
         435.0711486        0.8470222789        0.8774714765        0.6962476874            1.000038
         435.1483162        0.3765197194        0.6182666384        0.6867046944            1.000038
         435.2254838        0.8270900286        0.5137028905        0.6976839633            1.000039
         435.3026515      0.004179535105        0.8980450485        0.7075246314            1.000039
         435.3798191         2.384390911        0.8347120951        0.7220639522            1.000039
         435.4569868        0.1231879058        0.6310232704        0.6860934559            1.000039
